Ticker,Report Date,Publish Date,Revenue,Net Income,Operating Income (Loss)
MA,2011-12-31,2012-02-16,1728000000,21000000,760000000
MA,2012-03-31,2012-05-02,1758000000,682000000,1000000000
MA,2012-06-30,2012-08-01,1820000000,700000000,994000000
MA,2012-09-30,2012-10-31,1918000000,772000000,1064000000
MA,2012-12-31,2013-02-14,1895000000,605000000,899000000
MA,2013-03-31,2013-05-01,1906000000,766000000,1107000000
MA,2013-06-30,2013-07-31,2096000000,848000000,1228000000
MA,2013-09-30,2013-10-31,2218000000,879000000,1248000000
MA,2013-12-31,2014-02-14,2092000000,623000000,1015000000
MA,2014-03-31,2014-05-01,2172000000,870000000,1285000000
MA,2014-06-30,2014-07-31,2368000000,931000000,1383000000
MA,2014-09-30,2014-10-30,2490000000,1015000000,1420000000
MA,2014-12-31,2015-02-13,2411000000,801000000,1018000000
MA,2015-03-31,2015-04-29,2230000000,1020000000,1351000000
MA,2015-06-30,2015-07-29,2390000000,921000000,1312000000
MA,2015-09-30,2015-10-29,2530000000,977000000,1369000000
MA,2015-12-31,2016-02-12,2517000000,890000000,1107000000
MA,2016-03-31,2016-04-28,2446000000,959000000,1348000000
MA,2016-06-30,2016-07-28,2694000000,983000000,1487000000
MA,2016-09-30,2016-10-28,2880000000,1184000000,1670000000
MA,2016-12-31,2017-02-15,2756000000,933000000,1373000000
MA,2017-03-31,2017-05-02,2734000000,1081000000,1521000000
MA,2017-06-30,2017-07-27,3053000000,1177000000,1653000000
MA,2017-09-30,2017-10-31,3398000000,1430000000,1941000000
MA,2017-12-31,2018-02-14,3312000000,227000000,1522000000
MA,2018-03-31,2018-05-02,3580000000,1492000000,1942000000
MA,2018-06-30,2018-07-26,3665000000,1569000000,2161000000
MA,2018-09-30,2018-10-30,3898000000,1899000000,2316000000
MA,2018-12-31,2019-02-13,3807000000,899000000,1991000000
MA,2019-03-31,2019-04-30,3889000000,1862000000,2213000000
MCD,2009-06-30,2009-08-06,5647200000,1093700000,1682700000
MCD,2009-09-30,2009-11-05,6046700000,1261000000,1931300000
MCD,2009-12-31,2010-02-26,5973400000,1216800000,1764300000
MCD,2010-03-31,2010-05-06,5610100000,1089800000,1704900000
MCD,2010-06-30,2010-08-05,5945500000,1225800000,1852100000
MCD,2010-09-30,2010-11-05,6304900000,1388400000,2100100000
MCD,2010-12-31,2011-02-25,6214100000,1242300000,1845100000
MCD,2011-03-31,2011-05-06,6111600000,1209000000,1825900000
MCD,2011-06-30,2011-08-05,6905400000,1410200000,2191500000
MCD,2011-09-30,2011-11-04,7166300000,1507300000,2388100000
MCD,2011-12-31,2012-02-24,6822700000,1376600000,2124200000
MCD,2012-03-31,2012-05-08,6546600000,1266700000,1964600000
MCD,2012-06-30,2012-08-06,6915900000,1347000000,2155000000
MCD,2012-09-30,2012-11-01,7152400000,1455000000,2287200000
MCD,2012-12-31,2013-02-25,6952100000,1396100000,2197800000
MCD,2013-03-31,2013-05-01,6605300000,1270200000,1949500000
MCD,2013-06-30,2013-07-31,7083800000,1396500000,2197700000
MCD,2013-09-30,2013-10-30,7323400000,1522200000,2416700000
MCD,2013-12-31,2014-02-24,7093200000,1397000000,2200400000
MCD,2014-03-31,2014-05-06,6700300000,1204800000,1936000000
MCD,2014-06-30,2014-08-04,7181700000,1387100000,2189000000
MCD,2014-09-30,2014-11-03,6987100000,1068400000,2072500000
MCD,2014-12-31,2015-02-24,6572200000,1097500000,1751700000
MCD,2015-03-31,2015-05-07,5958900000,811500000,1385500000
MCD,2015-06-30,2015-08-05,6497700000,1202400000,1849300000
MCD,2015-09-30,2015-11-04,6615100000,1309200000,2030300000
MCD,2015-12-31,2016-02-25,6341300000,1206200000,1880400000
MCD,2016-03-31,2016-05-06,5903900000,1098600000,1780300000
MCD,2016-06-30,2016-08-04,6265000000,1092900000,1857900000
MCD,2016-09-30,2016-11-04,6424100000,1275400000,2137300000
MCD,2016-12-31,2017-03-01,6028900000,1219600000,1969000000
MCD,2017-03-31,2017-05-08,5675900000,1214800000,2034000000
MCD,2017-06-30,2017-08-08,6049700000,1395100000,2295100000
MCD,2017-09-30,2017-11-02,5754600000,1883700000,3079400000
MCD,2017-12-31,2018-02-23,5340200000,698700000,2144200000
MCD,2018-03-31,2018-05-08,5138900000,1375400000,2143100000
MCD,2018-06-30,2018-08-02,5353900000,1496300000,2262300000
MCD,2018-09-30,2018-11-01,5369400000,1637300000,2417700000
MCD,2018-12-31,2019-02-22,5163000000,1415300000,1999500000
MCD,2019-03-31,2019-05-08,4955600000,1328400000,2094000000
MDLZ,2012-03-31,2012-05-04,8667000000,813000000,947000000
MDLZ,2012-06-30,2012-08-03,8527000000,1029000000,964000000
MDLZ,2012-09-30,2012-11-08,8326000000,652000000,851000000
MDLZ,2012-12-31,2013-02-25,9495000000,573000000,921000000
MDLZ,2013-03-31,2013-05-08,8744000000,536000000,856000000
MDLZ,2013-06-30,2013-08-08,8595000000,601000000,907000000
MDLZ,2013-09-30,2013-11-07,8472000000,1012000000,1305000000
MDLZ,2013-12-31,2014-03-03,9488000000,1766000000,1146000000
MDLZ,2014-03-31,2014-05-08,8641000000,163000000,885000000
MDLZ,2014-06-30,2014-08-08,8436000000,622000000,1012000000
MDLZ,2014-09-30,2014-11-06,8337000000,899000000,1041000000
MDLZ,2014-12-31,2015-02-20,8830000000,500000000,996000000
MDLZ,2015-03-31,2015-04-30,7762000000,324000000,971000000
MDLZ,2015-06-30,2015-07-31,7661000000,406000000,1059000000
MDLZ,2015-09-30,2015-10-29,6849000000,7266000000,835000000
MDLZ,2015-12-31,2016-02-19,7364000000,-729000000,889000000
MDLZ,2016-03-31,2016-04-28,6455000000,554000000,876000000
MDLZ,2016-06-30,2016-07-27,6302000000,464000000,804000000
MDLZ,2016-09-30,2016-10-26,6396000000,548000000,892000000
MDLZ,2016-12-31,2017-02-24,6770000000,93000000,840000000
MDLZ,2017-03-31,2017-05-03,6414000000,630000000,1006000000
MDLZ,2017-06-30,2017-08-02,5986000000,498000000,831000000
MDLZ,2017-09-30,2017-10-31,6530000000,992000000,1177000000
MDLZ,2017-12-31,2018-02-09,6966000000,802000000,962000000
MDLZ,2018-03-31,2018-05-02,6765000000,938000000,1278000000
MDLZ,2018-06-30,2018-07-26,6112000000,323000000,592000000
MDLZ,2018-09-30,2018-10-30,6288000000,1194000000,862000000
MDLZ,2018-12-31,2019-02-08,6773000000,926000000,969000000
MDLZ,2019-03-31,2019-05-01,6538000000,914000000,1056000000
MDT,2015-01-31,2015-02-27,4318000000,977000000,1241000000
MDT,2015-04-30,2015-06-07,7304000000,-1000000,970000000
MDT,2015-07-31,2015-09-09,7274000000,820000000,1330000000
MDT,2015-10-31,2015-12-09,7058000000,520000000,1505000000
MDT,2016-01-31,2016-03-09,6934000000,1095000000,1446000000
MDT,2016-04-30,2016-06-28,7567000000,1103000000,1786000000
MDT,2016-07-31,2016-09-07,7166000000,929000000,1434000000
MDT,2016-10-31,2016-12-05,7345000000,1115000000,1549000000
MDT,2017-01-31,2017-03-03,7283000000,821000000,1600000000
MDT,2017-04-30,2017-06-27,7916000000,1163000000,1952000000
MDT,2017-07-31,2017-09-01,7390000000,1016000000,1390000000
MDT,2017-10-31,2017-12-04,7050000000,2017000000,1205000000
MDT,2018-01-31,2018-03-02,7369000000,-1389000000,1504000000
MDT,2018-04-30,2018-06-22,8144000000,1460000000,2749000000
MDT,2018-07-31,2018-08-31,7384000000,1075000000,1401000000
MDT,2018-10-31,2018-11-29,7481000000,1115000000,1568000000
MDT,2019-01-31,2019-03-01,7546000000,1269000000,1631000000
MDT,2019-04-30,2019-05-30,8146000000,1172000000,2032000000
MGM,2010-06-30,2010-08-05,1547329000,-883476000,-1048817000
MGM,2010-09-30,2010-11-05,1567117000,-317991000,-205901000
MGM,2010-12-31,2011-02-05,1484163000,-139189000,107210000
MGM,2011-03-31,2011-05-06,1512851000,-89871000,169705000
MGM,2011-06-30,2011-09-01,1805985000,3441985000,3683760000
MGM,2011-09-30,2011-11-07,2233587000,-123786000,112574000
MGM,2011-12-31,2012-02-29,2296889000,-113691000,91107000
MGM,2012-03-31,2012-05-08,2287590000,-217253000,192606000
MGM,2012-06-30,2012-08-09,2323765000,-145452000,175375000
MGM,2012-09-30,2012-11-09,2254978000,-181159000,137401000
MGM,2012-12-31,2013-03-01,2294511000,-1223827000,-384031000
MGM,2013-03-31,2013-05-08,2352148000,6546000,301817000
MGM,2013-06-30,2013-08-08,2481265000,-92958000,231602000
MGM,2013-09-30,2013-11-07,2463037000,-22313000,262797000
MGM,2013-12-31,2014-03-03,2513213000,-63009000,341065000
MGM,2014-03-31,2014-05-08,2630398000,102652000,416472000
MGM,2014-06-30,2014-08-11,2581033000,110008000,354464000
MGM,2014-09-30,2014-11-07,2485007000,-20270000,286489000
MGM,2014-12-31,2015-03-02,2385546000,-342263000,266113000
MGM,2015-03-31,2015-05-08,2332244000,169850000,395104000
MGM,2015-06-30,2015-08-07,2385135000,97459000,348521000
MGM,2015-09-30,2015-11-06,2280816000,66425000,297377000
MGM,2015-12-31,2016-02-29,2191873000,-781454000,270757000
MGM,2016-03-31,2016-05-06,2209686000,66799000,315954000
MGM,2016-06-30,2016-08-08,2269502000,474353000,769055000
MGM,2016-09-30,2016-11-09,2515115000,535619000,422312000
MGM,2016-12-31,2017-03-01,2460820000,24669000,281683000
MGM,2017-03-31,2017-05-09,2717566000,206412000,496511000
MGM,2017-06-30,2017-08-08,2652133000,209864000,459269000
MGM,2017-09-30,2017-11-09,2826740000,149115000,493861000
MGM,2017-12-31,2018-03-01,2577465000,1394895000,225222000
MGM,2018-03-31,2018-05-07,2822237000,223444000,359757000
MGM,2018-06-30,2018-08-03,2858695000,123777000,363075000
MGM,2018-09-30,2018-11-07,3029302000,142878000,410903000
MGM,2018-12-31,2019-02-27,3052862000,-23327000,335751000
MGM,2019-03-31,2019-05-07,3176911000,31297000,370260000
MMM,2009-06-30,2009-07-31,5719000000,783000000,1191000000
MMM,2009-09-30,2009-10-30,6193000000,957000000,1478000000
MMM,2009-12-31,2010-01-30,6122000000,935000000,1342000000
MMM,2010-03-31,2010-03-31,6348000000,930000000,1445000000
MMM,2010-06-30,2010-08-04,6731000000,1121000000,1596000000
MMM,2010-09-30,2010-11-04,6874000000,1106000000,1576000000
MMM,2010-12-31,2011-02-05,6709000000,928000000,1301000000
MMM,2011-03-31,2011-03-31,7311000000,1081000000,1578000000
MMM,2011-06-30,2011-08-04,7680000000,1160000000,1655000000
MMM,2011-09-30,2011-11-03,7531000000,1088000000,1581000000
MMM,2011-12-31,2012-02-03,7089000000,954000000,1364000000
MMM,2012-03-31,2012-03-31,7486000000,1125000000,1634000000
MMM,2012-06-30,2012-08-02,7534000000,1167000000,1728000000
MMM,2012-09-30,2012-11-01,7497000000,1161000000,1678000000
MMM,2012-12-31,2013-02-01,7387000000,991000000,1443000000
MMM,2013-03-31,2013-03-31,7634000000,1129000000,1646000000
MMM,2013-06-30,2013-08-01,7752000000,1197000000,1702000000
MMM,2013-09-30,2013-10-31,7916000000,1230000000,1739000000
MMM,2013-12-31,2014-01-31,7569000000,1103000000,1579000000
MMM,2014-03-31,2014-03-31,7831000000,1207000000,1716000000
MMM,2014-06-30,2014-07-31,8134000000,1267000000,1856000000
MMM,2014-09-30,2014-10-30,8137000000,1303000000,1901000000
MMM,2014-12-31,2015-01-30,7719000000,1179000000,1662000000
MMM,2015-03-31,2015-03-31,7578000000,1199000000,1730000000
MMM,2015-06-30,2015-07-30,7686000000,1300000000,1840000000
MMM,2015-09-30,2015-10-29,7712000000,1296000000,1876000000
MMM,2015-12-31,2016-01-29,7298000000,1038000000,1453000000
MMM,2016-03-31,2016-03-31,7409000000,1275000000,1788000000
MMM,2016-06-30,2016-08-02,7662000000,1291000000,1866000000
MMM,2016-09-30,2016-11-01,7709000000,1329000000,1904000000
MMM,2016-12-31,2017-02-01,7329000000,1155000000,1554000000
MMM,2017-03-31,2017-03-31,7685000000,1323000000,1713000000
MMM,2017-06-30,2017-08-01,7810000000,1583000000,1723000000
MMM,2017-09-30,2017-10-31,8172000000,1429000000,2041000000
MMM,2017-12-31,2018-02-08,7990000000,523000000,1757000000
MMM,2018-03-31,2018-05-08,8278000000,602000000,983000000
MMM,2018-06-30,2018-07-26,8390000000,1857000000,1895000000
MMM,2018-09-30,2018-10-25,8152000000,1543000000,2016000000
MMM,2018-12-31,2019-02-07,7945000000,1347000000,1766000000
MMM,2019-03-31,2019-04-26,7863000000,891000000,1128000000
MO,2009-06-30,2009-07-28,6719000000,1010000000,1715000000
MO,2009-09-30,2009-10-29,6300000000,882000000,1527000000
MO,2009-12-31,2010-01-28,6014000000,725000000,1322000000
MO,2010-03-31,2010-04-28,5760000000,813000000,1437000000
MO,2010-06-30,2010-08-26,6274000000,1042000000,1550000000
MO,2010-09-30,2010-10-28,6402000000,1131000000,1779000000
MO,2010-12-31,2011-02-25,5927000000,919000000,1498000000
MO,2011-03-31,2011-04-28,5643000000,937000000,1541000000
MO,2011-06-30,2011-07-28,5920000000,444000000,1296000000
MO,2011-09-30,2011-10-27,6108000000,1173000000,1878000000
MO,2011-12-31,2012-02-16,6129000000,836000000,1575000000
MO,2012-03-31,2012-04-26,5647000000,1195000000,1663000000
MO,2012-06-30,2012-07-26,6487000000,1225000000,1893000000
MO,2012-09-30,2012-10-30,6242000000,657000000,1979000000
MO,2012-12-31,2013-02-27,6242000000,1103000000,1779000000
MO,2013-03-31,2013-04-25,5528000000,1385000000,2152000000
MO,2013-06-30,2013-07-24,6305000000,1266000000,2002000000
MO,2013-09-30,2013-10-24,6553000000,1396000000,2132000000
MO,2013-12-31,2014-02-26,6080000000,488000000,1809000000
MO,2014-03-31,2014-04-24,5517000000,1175000000,1736000000
MO,2014-06-30,2014-07-22,6256000000,1262000000,1965000000
MO,2014-09-30,2014-10-30,6491000000,1397000000,2006000000
MO,2014-12-31,2015-02-25,6258000000,1236000000,1912000000
MO,2015-03-31,2015-04-23,5804000000,1018000000,1865000000
MO,2015-06-30,2015-07-29,6613000000,1448000000,2228000000
MO,2015-09-30,2015-10-29,6699000000,1528000000,2307000000
MO,2015-12-31,2016-02-25,6318000000,1247000000,1965000000
MO,2016-03-31,2016-04-28,6066000000,1217000000,2097000000
MO,2016-06-30,2016-07-27,6521000000,1653000000,2411000000
MO,2016-09-30,2016-10-27,6905000000,1093000000,2384000000
MO,2016-12-31,2017-02-27,6252000000,10276000000,2018000000
MO,2017-03-31,2017-05-02,6083000000,1401000000,2243000000
MO,2017-06-30,2017-07-27,6663000000,1989000000,2540000000
MO,2017-09-30,2017-10-26,6729000000,1866000000,2597000000
MO,2017-12-31,2018-02-27,6101000000,4966000000,2245000000
MO,2018-03-31,2018-04-26,6108000000,1894000000,2318000000
MO,2018-06-30,2018-07-26,6305000000,1876000000,2500000000
MO,2018-09-30,2018-10-25,6837000000,1943000000,2555000000
MO,2018-12-31,2019-02-26,6114000000,1250000000,2125000000
MO,2019-03-31,2019-04-25,5628000000,1120000000,2278000000
MOS,2010-12-31,2011-01-06,1860300000,396100000,547600000
MOS,2011-03-31,2011-03-31,2188300000,297700000,410300000
MOS,2011-06-30,2011-07-06,2674800000,1025600000,658200000
MOS,2011-09-30,2011-12-29,2214300000,542100000,770800000
MOS,2011-12-31,2011-12-31,2860400000,649200000,824900000
MOS,2012-03-31,2012-03-31,3083300000,526000000,729600000
MOS,2012-06-30,2012-06-30,3014500000,623600000,797000000
MOS,2012-09-30,2012-09-30,2645700000,417400000,643700000
MOS,2012-12-31,2012-12-31,2364300000,363200000,440800000
MOS,2013-03-31,2013-03-31,2312400000,379800000,491100000
MOS,2013-06-30,2013-06-30,2618700000,429800000,525700000
MOS,2013-09-30,2013-09-30,1908700000,124400000,266900000
MOS,2013-12-31,2013-12-31,3134300000,954700000,925900000
MOS,2014-03-31,2014-05-06,1986200000,217500000,266600000
MOS,2014-06-30,2014-07-31,2440200000,248400000,403200000
MOS,2014-09-30,2014-10-30,2250700000,201900000,312600000
MOS,2014-12-31,2015-02-17,2378700000,360800000,438400000
MOS,2015-03-31,2015-04-30,2139100000,294800000,318500000
MOS,2015-06-30,2015-08-04,2487500000,390600000,510000000
MOS,2015-09-30,2015-11-03,2105500000,160000000,246000000
MOS,2015-12-31,2016-02-19,2163200000,155000000,204300000
MOS,2016-03-31,2016-05-04,1674000000,256800000,163400000
MOS,2016-06-30,2016-08-02,1674600000,-10200000,12300000
MOS,2016-09-30,2016-11-01,1952200000,39200000,69700000
MOS,2016-12-31,2017-02-01,1862000000,12000000,73600000
MOS,2017-03-31,2017-05-03,1578100000,-900000,30100000
MOS,2017-06-30,2017-08-01,1754600000,97300000,94600000
MOS,2017-09-30,2017-11-03,1984800000,227500000,213900000
MOS,2017-12-31,2018-02-21,2091900000,-431100000,127100000
MOS,2018-03-31,2018-05-09,1933700000,42300000,80700000
MOS,2018-06-30,2018-08-07,2205000000,67900000,196300000
MOS,2018-09-30,2018-11-06,2928100000,247500000,393300000
MOS,2018-12-31,2019-03-13,,112300000,258000000
MOS,2019-03-31,2019-05-07,,130800000,202100000
MRK,2009-09-30,2009-10-29,6049700000,3424300000,1639900000
MRK,2009-12-31,2010-02-06,10093200000,6493400000,-234400000
MRK,2010-03-31,2010-05-07,11422000000,299000000,933000000
MRK,2010-06-30,2010-08-06,11346000000,752000000,1443000000
MRK,2010-09-30,2010-11-08,11125000000,342000000,1420000000
MRK,2010-12-31,2011-02-28,12094000000,-532000000,-441000000
MRK,2011-03-31,2011-05-09,11580000000,1043000000,2199000000
MRK,2011-06-30,2011-08-08,12151000000,2024000000,2406000000
MRK,2011-09-30,2011-11-08,12022000000,1692000000,2376000000
MRK,2011-12-31,2012-02-28,12294000000,1513000000,1995000000
MRK,2012-03-31,2012-05-08,11731000000,1738000000,2758000000
MRK,2012-06-30,2012-08-07,12311000000,1793000000,2785000000
MRK,2012-09-30,2012-11-09,11488000000,1729000000,2370000000
MRK,2012-12-31,2013-02-28,11737000000,908000000,1964000000
MRK,2013-03-31,2013-05-09,10671000000,1593000000,1818000000
MRK,2013-06-30,2013-08-07,11010000000,906000000,1485000000
MRK,2013-09-30,2013-11-07,11032000000,1124000000,2465000000
MRK,2013-12-31,2014-02-27,11320000000,781000000,1897000000
MRK,2014-03-31,2014-05-08,10264000000,1705000000,2053000000
MRK,2014-06-30,2014-08-07,10934000000,2004000000,1404000000
MRK,2014-09-30,2014-11-10,10557000000,895000000,1700000000
MRK,2014-12-31,2015-02-27,10482000000,7316000000,1526000000
MRK,2015-03-31,2015-05-07,9425000000,953000000,1518000000
MRK,2015-06-30,2015-08-06,9785000000,687000000,1737000000
MRK,2015-09-30,2015-11-05,10073000000,1826000000,2340000000
MRK,2015-12-31,2016-02-26,10215000000,976000000,1952000000
MRK,2016-03-31,2016-05-09,9312000000,1125000000,1763000000
MRK,2016-06-30,2016-08-08,9844000000,1205000000,1657000000
MRK,2016-09-30,2016-11-07,10536000000,2184000000,3070000000
MRK,2016-12-31,2017-02-28,10115000000,-594000000,-460000000
MRK,2017-03-31,2017-05-09,9434000000,1551000000,2212000000
MRK,2017-06-30,2017-08-08,9930000000,1946000000,2663000000
MRK,2017-09-30,2017-11-07,10325000000,-56000000,267000000
MRK,2017-12-31,2018-02-27,10433000000,-1047000000,2167000000
MRK,2018-03-31,2018-05-08,10037000000,736000000,1149000000
MRK,2018-06-30,2018-08-07,10465000000,1707000000,2266000000
MRK,2018-09-30,2018-11-06,10794000000,1950000000,2664000000
MRK,2018-12-31,2019-02-27,10998000000,1827000000,2852000000
MRK,2019-03-31,2019-05-08,10816000000,2915000000,3408000000
MSFT,2009-06-30,2009-07-22,13099000000,3045000000,3697000000
MSFT,2009-09-30,2009-10-23,12920000000,3574000000,4482000000
MSFT,2009-12-31,2010-01-28,19022000000,6662000000,8513000000
MSFT,2010-03-31,2010-04-22,14503000000,4006000000,5173000000
MSFT,2010-06-30,2010-07-30,16039000000,4518000000,5930000000
MSFT,2010-09-30,2010-10-28,16195000000,5410000000,7116000000
MSFT,2010-12-31,2011-01-27,19953000000,6634000000,8165000000
MSFT,2011-03-31,2011-04-28,16428000000,5232000000,5709000000
MSFT,2011-06-30,2011-07-28,17367000000,5874000000,6171000000
MSFT,2011-09-30,2011-10-20,17372000000,5738000000,7203000000
MSFT,2011-12-31,2012-01-27,20885000000,6624000000,7994000000
MSFT,2012-03-31,2012-04-19,17407000000,5108000000,6374000000
MSFT,2012-06-30,2012-07-26,18059000000,-492000000,6385000000
MSFT,2012-09-30,2012-10-18,16008000000,4466000000,5308000000
MSFT,2012-12-31,2013-01-24,21456000000,6377000000,7771000000
MSFT,2013-03-31,2013-04-18,20489000000,6055000000,7612000000
MSFT,2013-06-30,2013-07-30,19896000000,4965000000,6073000000
MSFT,2013-09-30,2013-10-24,18529000000,5244000000,6334000000
MSFT,2013-12-31,2014-01-23,24519000000,6558000000,7969000000
MSFT,2014-03-31,2014-04-24,20403000000,5660000000,6974000000
MSFT,2014-06-30,2014-07-31,23382000000,4612000000,6609000000
MSFT,2014-09-30,2014-10-23,23201000000,4540000000,6984000000
MSFT,2014-12-31,2015-01-26,26470000000,5863000000,8019000000
MSFT,2015-03-31,2015-04-23,21729000000,4985000000,6784000000
MSFT,2015-06-30,2015-07-31,22180000000,-3195000000,6385000000
MSFT,2015-09-30,2015-10-22,20379000000,4902000000,5793000000
MSFT,2015-12-31,2016-01-28,23796000000,5018000000,6026000000
MSFT,2016-03-31,2016-04-21,20531000000,3756000000,5283000000
MSFT,2016-06-30,2016-07-28,26448000000,6863000000,10086000000
MSFT,2016-09-30,2016-10-20,21928000000,5667000000,6715000000
MSFT,2016-12-31,2017-01-20,25826000000,6267000000,7905000000
MSFT,2017-03-31,2017-04-26,23212000000,5486000000,6723000000
MSFT,2017-06-30,2017-07-27,25605000000,8069000000,7988000000
MSFT,2017-09-30,2017-09-30,24538000000,6576000000,7708000000
MSFT,2017-12-31,2018-01-31,28918000000,-6302000000,8679000000
MSFT,2018-03-31,2018-04-26,26819000000,7424000000,8292000000
MSFT,2018-06-30,2018-08-03,30085000000,8873000000,10379000000
MSFT,2018-09-30,2018-10-24,29084000000,8824000000,9955000000
MSFT,2018-12-31,2019-01-30,32471000000,8420000000,10258000000
MSFT,2019-03-31,2019-04-24,30571000000,8809000000,10341000000
MSI,2010-03-31,2010-05-04,1740000000,69000000,120000000
MSI,2010-06-30,2010-08-05,1936000000,162000000,161000000
MSI,2010-09-30,2010-11-02,1908000000,110000000,211000000
MSI,2010-12-31,2011-02-18,2033000000,292000000,259000000
MSI,2011-03-31,2011-05-02,1834000000,497000000,169000000
MSI,2011-06-30,2011-07-28,1984000000,349000000,159000000
MSI,2011-09-30,2011-10-27,2085000000,128000000,254000000
MSI,2011-12-31,2012-02-15,2300000000,184000000,276000000
MSI,2012-03-31,2012-04-25,1956000000,157000000,232000000
MSI,2012-06-30,2012-07-25,2148000000,182000000,278000000
MSI,2012-09-30,2012-10-24,2153000000,206000000,324000000
MSI,2012-12-31,2013-02-12,12000000,336000000,86000000
MSI,2013-03-31,2013-04-24,1973000000,192000000,216000000
MSI,2013-06-30,2013-07-24,1497000000,258000000,203000000
MSI,2013-09-30,2013-10-23,1517000000,307000000,246000000
MSI,2013-12-31,2014-02-13,1240000000,342000000,282000000
MSI,2014-03-31,2014-05-01,1228000000,127000000,107000000
MSI,2014-06-30,2014-08-05,1393000000,824000000,138000000
MSI,2014-09-30,2014-11-04,1436000000,147000000,207000000
MSI,2014-12-31,2015-02-13,1824000000,201000000,-1458000000
MSI,2015-03-31,2015-05-06,1223000000,74000000,119000000
MSI,2015-06-30,2015-08-05,1368000000,142000000,254000000
MSI,2015-09-30,2015-11-04,1422000000,115000000,231000000
MSI,2015-12-31,2016-02-23,1682000000,279000000,390000000
MSI,2016-03-31,2016-05-06,1193000000,17000000,100000000
MSI,2016-06-30,2016-08-05,1430000000,107000000,224000000
MSI,2016-09-30,2016-11-04,1532000000,192000000,341000000
MSI,2016-12-31,2017-02-21,1883000000,244000000,402000000
MSI,2017-03-31,2017-05-05,1281000000,77000000,173000000
MSI,2017-06-30,2017-08-04,1497000000,131000000,257000000
MSI,2017-09-30,2017-11-03,1645000000,212000000,338000000
MSI,2017-12-31,2018-02-16,1957000000,-575000000,514000000
MSI,2018-03-31,2018-05-04,1468000000,117000000,171000000
MSI,2018-06-30,2018-08-03,1760000000,180000000,273000000
MSI,2018-09-30,2018-11-02,1862000000,247000000,294000000
MSI,2018-12-31,2019-02-15,2253000000,422000000,517000000
MSI,2019-03-31,2019-05-03,1657000000,151000000,229000000
MU,2010-08-31,2010-10-12,2493000000,342000000,433000000
MU,2010-11-30,2011-01-11,2252000000,155000000,390000000
MU,2011-02-28,2011-04-12,2257000000,72000000,179000000
MU,2011-05-31,2011-07-12,2139000000,75000000,237000000
MU,2011-08-31,2011-10-25,2140000000,-135000000,-120000000
MU,2011-11-30,2012-01-10,2090000000,-187000000,-82000000
MU,2012-02-29,2012-04-09,2009000000,-282000000,-204000000
MU,2012-05-31,2012-07-09,2172000000,-320000000,-183000000
MU,2012-08-31,2012-10-29,1963000000,-243000000,-133000000
MU,2012-11-30,2013-01-07,1834000000,-275000000,-118000000
MU,2013-02-28,2013-04-08,2078000000,-286000000,37000000
MU,2013-05-31,2013-07-08,2318000000,43000000,204000000
MU,2013-08-31,2013-10-28,2843000000,1708000000,239000000
MU,2013-11-30,2014-01-07,4042000000,358000000,551000000
MU,2014-02-28,2014-04-07,4107000000,731000000,869000000
MU,2014-05-31,2014-07-03,3982000000,806000000,839000000
MU,2014-08-31,2014-10-27,4227000000,1150000000,868000000
MU,2014-11-30,2015-01-09,4573000000,1003000000,1085000000
MU,2015-02-28,2015-04-10,4166000000,934000000,855000000
MU,2015-05-31,2015-07-10,3853000000,491000000,631000000
MU,2015-08-31,2015-10-27,3600000000,471000000,430000000
MU,2015-11-30,2016-01-08,3350000000,206000000,247000000
MU,2016-02-29,2016-04-08,2934000000,-97000000,-4000000
MU,2016-05-31,2016-07-06,2898000000,-215000000,-27000000
MU,2016-08-31,2016-10-28,3217000000,-170000000,19000000
MU,2016-11-30,2017-01-09,3970000000,180000000,359000000
MU,2017-02-28,2017-03-28,4648000000,894000000,1048000000
MU,2017-05-31,2017-06-30,5566000000,1647000000,1975000000
MU,2017-08-31,2017-10-26,6138000000,2368000000,2504000000
MU,2017-11-30,2017-12-20,6803000000,2678000000,3097000000
MU,2018-02-28,2018-03-23,7351000000,3309000000,3567000000
MU,2018-05-31,2018-06-22,7797000000,3823000000,3953000000
MU,2018-08-31,2018-10-15,8440000000,4325000000,4377000000
MU,2018-11-30,2018-12-19,7913000000,3293000000,3759000000
MU,2019-02-28,2019-03-21,5835000000,1619000000,1957000000
MU,2019-05-31,2019-06-26,4788000000,840000000,1010000000
NEM,2010-09-30,2010-11-02,2597000000,537000000,1288000000
NEM,2010-12-31,2011-02-24,2548000000,812000000,1236000000
NEM,2011-03-31,2011-04-21,2465000000,514000000,1080000000
NEM,2011-06-30,2011-07-29,2384000000,387000000,949000000
NEM,2011-09-30,2011-10-27,2744000000,493000000,1213000000
NEM,2011-12-31,2012-02-24,2765000000,-1028000000,1149000000
NEM,2012-03-31,2012-04-26,2683000000,490000000,1175000000
NEM,2012-06-30,2012-07-26,2229000000,279000000,718000000
NEM,2012-09-30,2012-11-01,2480000000,367000000,863000000
NEM,2012-12-31,2013-02-22,2572000000,666000000,830000000
NEM,2013-03-31,2013-04-30,2188000000,314000000,679000000
NEM,2013-06-30,2013-07-26,2018000000,-2059000000,-273000000
NEM,2013-09-30,2013-10-31,2020000000,398000000,448000000
NEM,2013-12-31,2014-02-21,2188000000,-1187000000,146000000
